Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
PTKG,36.4212589745,22.48954017379998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.8523983253727345,2.676852551201358,-2.2267297667663204,-1.6483651968718094,0.0011195331653425789,0.003297045727128217,-0.0016483651968718094,-3.446993470322233e-08,5.371794628206999e-09,-3.9522097011937615e-08,-1.157185463794635e-08,2.7625232186028346e-08,-7.69374738754772e-09
PYL1,36.9141727594,21.69530667409998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.43852190150076,1.8456473376851208,-1.5103668691324401,-0.5086913500559829,0.0007486280938619472,0.002264327306631647,-0.0005086913500559828,-9.080160877257509e-09,8.487997646330759e-09,1.0793561497927477e-09,1.7118735945637767e-08,-6.031837278141693e-10,-8.62444075493203e-09
PYLO,36.8955119677,21.741968322200023,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.533428080649409,1.9085224199233832,-1.572515283726011,-0.5504504472891719,0.00078411622296512,0.00234529825262908,-0.0005504504472891719,-9.660676158055063e-09,8.992826880583609e-09,1.1722403460647629e-09,1.7703289380745683e-08,-6.363957132025192e-10,-9.335621129201006e-09
PYRG,37.6787726789,21.462209398500026,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.475638216169973,0.9739555651587478,-1.09628881889914,-0.1645281972013704,0.000674439324277798,0.001302140628048551,-0.0001645281972013704,-7.032716485894928e-10,5.755471990196149e-09,6.458213925167841e-09,6.565613969396796e-09,-1.1350317147665786e-09,-2.5545697464637033e-09
RETH,35.3877574853,24.6130793154,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.3320498954754094,-1.8855193493873748,1.2195635521440642,-0.6292362357290249,-0.00046285095808315524,-0.002197336447891843,-0.0006292362357290249,-1.098091740547687e-08,3.447024405412096e-09,-3.9702259686979514e-09,5.95740826305032e-09,1.3300784491868967e-09,6.844131299009966e-09
RLSO,38.0558343494,21.46474375280002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.159649632544379,0.7081682625969052,-0.9130004413967983,-0.09856559298277584,0.0005985745332714454,0.0009883221247443258,-9.856559298277584e-05,8.048628316887488e-10,4.172703514435993e-09,5.740936076647619e-09,3.6254251717736503e-09,-7.910667472825868e-10,-1.4999499853304986e-09
ROD3,38.3080478271,21.89228311609997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0318380707940562,0.5355646043824228,-0.8762198836743104,-0.10049415070777223,0.0006260925435844222,0.0008140017548393316,-0.00010049415070777223,2.6070854663686203e-09,3.169223255076827e-09,6.046849991528519e-09,1.244106789184589e-09,-9.043541166614306e-10,-1.2643046284250808e-09
SFAK,35.2007208585,24.13770803440002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.986066704757667,-1.3760932891645978,1.3496197219735748,-0.47891003468616966,-0.0007668308252281597,-0.0017683542122277907,-0.00047891003468616966,-9.689906396421087e-10,-8.622274929811436e-09,1.4393548107624871e-08,-2.505919250302033e-08,8.042848678200304e-09,-1.0639860759894714e-08
SIVA,35.017692185,24.8120244813,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9889627068582372,-1.5329980728367072,1.215395988404734,-0.3587508178687082,-0.0005852925291984917,-0.0018667359629084695,-0.0003587508178687082,-5.861813705626269e-09,5.059120205292256e-09,5.05999569833306e-09,9.423097257573824e-09,2.4866483431977404e-09,4.987233363481493e-09
SPET,37.267393172,23.155387420299974,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.1744473547827288,0.580588470164154,-1.9362632565288165,-0.8012633327754842,0.0015995931772586625,0.0012359207246173468,-0.0008012633327754842,1.7513632413579185e-08,-5.92714307511823e-09,1.778726868763444e-08,-1.4063027127781144e-08,-1.2724589286464631e-08,-1.4993146023672223e-09
SPR2,37.0460153941,22.37209692469997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.317320666320864,1.9045956712715661,-2.537495355840562,-0.9686325677266336,0.0016864099511138542,0.0026874502467437375,-0.0009686325677266336,-1.4300886061129362e-09,1.667010937641149e-08,2.212849926487134e-08,9.183138555310268e-09,-9.067364100128858e-09,-1.3315787032934103e-08
STRF,37.2453963528,21.015625963899996,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.4321273151567162,1.116951064343229,-0.8830802925212835,-0.15355182721490945,0.00042414701345216965,0.0013592313247407714,-0.00015355182721490945,-3.7001872055601163e-09,3.909308218417806e-09,8.596904840322491e-10,9.197820607449297e-09,-3.5607642358332744e-10,-2.6323431869962545e-09
TRIP,37.5081416643,22.36939511819997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.1340206696135557,1.0670132050549066,-1.7900773965973813,-0.4595105578411515,0.0012887978849450976,0.001637649009199299,-0.0004595105578411515,5.996260936178572e-09,8.727291848124117e-09,1.6376372543115157e-08,2.091987092812506e-09,-5.285174914669673e-09,-5.18580778428548e-09
TUC2,35.5331895144,24.070559825299995,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.240758224836342,-0.8912774401847551,0.8455260322594815,-0.1737562254662539,-0.00046996128509629864,-0.0011350886032030216,-0.0001737562254662539,-8.173056649908973e-12,-1.2809948095345725e-08,-1.1043535465234696e-09,-7.299175054481013e-08,5.033551483560058e-09,-5.33430010054027e-08
VALI,38.2337388126,22.134852875499973,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0990737718247179,0.5310076292928392,-0.9531776218004798,-0.13208510455230138,0.0006995718553854946,0.0008373266389055806,-0.00013208510455230138,3.627771279398636e-09,3.1334551195725724e-09,6.944952830243535e-09,5.308945425435014e-10,-1.2671276202344673e-09,-1.4689725918929411e-09
VAM0,35.4057111464,24.198751889499988,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.1133695420027685,-1.5579214796677556,1.2909982651210046,-0.6103564235013653,-0.0006469415847377008,-0.0019170974005753294,-0.0006103564235013653,-7.307245099670667e-09,-4.433831768391623e-09,4.682929471622648e-09,-3.0765279156266174e-08,5.946596022171528e-09,-1.3673516722931065e-08
VASS,37.430444814,21.899260635400022,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.0566978906159803,1.2802645085235933,-1.5692176654815793,-0.3584479318110359,0.001006185130612014,0.0017575872030655831,-0.0003584479318110359,-3.0766894106622244e-10,9.365257231812447e-09,1.1474540980121134e-08,8.443198859899016e-09,-2.891514610575158e-09,-5.20671889175471e-09
VLY1,37.1641089089,21.9835142279,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.5824741513039675,1.6853743581126925,-1.874782279142245,-0.5602476425506722,0.0011462758868179407,0.0022452943932743663,-0.0005602476425506722,-3.808400226110547e-09,1.2269471525086382e-08,1.2432918310224344e-08,1.298107882320605e-08,-3.78299843787897e-09,-8.664476302282643e-09
XRSO,35.3105432001,23.5326980959,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,5.024492234026389,0.5093527987615819,-3.487402631843532,3.5810759304426982,0.0030732351183166,0.0017252951335180317,0.003581075930442698,-1.2551182146115926e-08,-1.6059874588171767e-07,-5.400298044457553e-08,-6.79773647752492e-08,-8.532909162986685e-08,-1.7083660845432258e-07
ZAK2,37.7791591052,20.885047301399997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1084520364938666,0.7951655751249284,-0.7689037110933554,-0.07186590575862517,0.0004328715978312858,0.0010179014631033212,-7.186590575862517e-05,-1.3199794472499972e-09,3.4597938804554407e-09,3.0189347615107645e-09,5.466489956350772e-09,-4.141365536329203e-10,-1.3281587183289522e-09
ZAKY,37.7811732052,20.87782337089999,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.104112562149091,0.792571558362944,-0.7654132182026981,-0.07097520813744568,0.00043054255445781897,0.0010142288590481996,-7.097520813744568e-05,-1.3183270693639059e-09,3.4362425185794143e-09,2.990608237123761e-09,5.4444312604137556e-09,-4.091286598568523e-10,-1.3157335303305254e-09
ZNTE,37.7175841304,20.7307785676,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0619128535461009,0.7859262528437491,-0.7113831390699749,-0.06255288214267185,0.00038248259465042955,0.000988662283214821,-6.255288214267185e-05,-1.589589042036069e-09,3.0478093301635205e-09,2.2112705220878343e-09,5.5086670796460014e-09,-3.2820249825497454e-10,-1.2099044877026366e-09
