Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
MYKN,37.4416454862,25.329069226700028,3.2308909041962255,-0.8331856306169362,-2.3587745258890793,2.0446614574956192,0.0005820622761686933,0.0024329445258186866,0.002044661457495619,-2.3602162818234278e-08,4.907896563700278e-08,-6.106108669780362e-08,5.542398439592348e-08,-2.0545434872366186e-08,-3.466940142037782e-08
NAXO,37.0981906849,25.38116885810001,5.208611281570118,-2.5328376446274667,-4.48243388894482,0.7887657318218777,0.00205042056888477,0.004722632273795754,0.0007887657318218777,-4.191072371099326e-08,8.35654828770848e-09,-1.0370613478000003e-07,2.1350671138874137e-08,6.7005641066735475e-09,-2.9347021843573484e-08
NEA1,35.2613556909,25.61037009860001,2.5566145714525885,-0.5913346805691717,-2.46014541417262,-0.36645041089523184,0.0003309400677582175,0.0025084797856212843,-0.00036645041089523184,4.022954455347207e-09,-3.146697063887044e-09,-7.724488392091121e-09,-1.5435704747139558e-08,1.7361791073417216e-09,1.780553265833179e-09
NISY,36.6108545531,27.1320732378,9.604691038244312,1.416552958801397,-9.473382046163973,-0.7060455101901703,-0.002399031000709595,0.00927341576417801,-0.0007060455101901703,4.374271275204512e-09,3.760554896465157e-08,1.1827953788746229e-07,-8.711676351355201e-08,-2.0708576563505464e-08,-3.4416468787860493e-09
NOMI,36.4216642,25.42862161649998,5.014395340337304,-1.9582392655306653,-4.602961472071993,-0.3495787389862608,0.0014663713367842335,0.004782437708648474,-0.00034957873898626077,-3.827283236519994e-09,-1.520693750834601e-08,-5.2660948782317295e-08,-2.748040657443344e-08,9.749195387649023e-09,-2.9594240477751453e-09
ORE1,41.4141841606,26.5457880029,1.4970884889004663,0.040309959911201385,1.4808289990056485,-0.21632042537441526,0.00011469964189513016,-0.0014769304009712991,-0.00021632042537441526,2.1564480549500086e-09,8.602708106423662e-10,1.9118644684793983e-09,-7.2502553096706205e-09,4.0029875798585513e-10,-8.55150460384954e-10
PKMN,36.3961468882,25.384578179000016,4.737500346239336,-1.8693671941945336,-4.340990427001841,-0.3243114807795974,0.0014053695467155236,0.0045126121073295195,-0.00032431148077959743,-4.094775130235169e-09,-1.3990873526552167e-08,-4.9161495739930946e-08,-2.46534966467469e-08,9.127071750586172e-09,-2.9447559417599676e-09
PRKV,39.2457022095,26.265000586300005,8.45309663052789,-0.7628985262377969,8.404145645619014,-0.4931170762903364,0.0016371917177017692,-0.00827836224585525,-0.0004931170762903364,1.9431488351935897e-08,2.7319810445765748e-08,6.224884202636438e-08,-8.651689248744304e-08,6.11583045411921e-09,2.3226857627312082e-09
RETH,35.3877574853,24.6130793154,1.743496616462024,-0.6692641699979633,-1.6009535262551804,-0.16974607253944507,0.0004982526589860647,0.0016621404905378112,-0.00016974607253944507,-5.706910124808151e-10,-3.1640085160851876e-09,-1.0265443381539068e-08,-5.935156248661348e-09,2.2116730280745425e-09,-2.477895402784497e-10
RIBA,36.4549807144,25.3435632998,4.683594156348814,-1.9240642429287476,-4.262036216330894,-0.26282751216648303,0.0014680199216036693,0.004439807814535207,-0.00026282751216648303,-6.546874343899703e-09,-1.3596997782298469e-08,-5.196669414423561e-08,-2.1556790135104526e-08,9.373776319241472e-09,-4.2188184106471765e-09
RODO,36.2926041133,28.16165977240001,2.4723707841500544,0.7409626246997223,-2.3536527269485576,0.15463028178359298,-0.000982927256527072,0.0022633074865449562,0.000154630281783593,-1.0632083939431525e-08,1.4681945072143528e-09,2.9554526090328153e-08,1.4133434127992182e-09,-3.888350816794624e-09,-6.793631071185677e-09
SALH,38.4830903176,28.12354599150001,4.399881159868917,2.488068599886464,3.5511782946603425,0.7467272479036273,-0.002103239489835082,-0.0037917985556469094,0.0007467272479036273,-3.973723545086914e-08,5.254356332840746e-09,-7.656701181797753e-08,1.883803590317365e-08,-2.3412531492259224e-10,1.860706089757827e-08
SAM3,37.7927716773,26.7053359359,241.82304955228219,8.14507765955222,170.05001525562517,-171.74119283458765,0.009674608701411791,-0.16996985593037683,-0.17174119283458766,-1.5827188210574903e-06,3.199331216947078e-07,-9.23286285939735e-07,-6.231434892383929e-06,-8.855463898119128e-07,-6.399420295478631e-06
SAN6,36.4335964679,25.42261564260002,5.0182538749808705,-1.974747566861809,-4.600888577699198,-0.3392171819512277,0.0014830058803766977,0.004782101757177248,-0.0003392171819512277,-4.307913742902439e-09,-1.5224199724039897e-08,-5.344103400465675e-08,-2.7011709712797396e-08,9.843384912776522e-09,-3.2099325627351092e-09
SARY,41.4429694316,27.916436478399987,1.360267333982857,0.269619248323756,1.3186054823141298,-0.1972619143303725,-0.00013031044114811263,-0.0013395649092087067,-0.0001972619143303725,1.784035542849856e-09,-9.259004435858927e-10,-2.0787368318510432e-09,-6.204851953797874e-09,-4.4149714543857465e-10,-7.333171185443347e-10
SFAK,35.2007208585,24.13770803440002,1.2682180748229595,-0.5259169858641282,-1.1495330836084732,-0.10179439560623754,0.00040287703088304205,0.001198209115437568,-0.00010179439560623754,-9.875063261453049e-10,-1.9607388741276876e-09,-7.258580035757665e-09,-3.0368700815025765e-09,1.5499873050586538e-09,-4.687117617780162e-10
SIT1,35.2047582681,26.106062539999986,2.7483218050775866,-0.38420110055396733,-2.689328462278382,-0.4161426204769697,0.00010098503534158865,0.002714755990199588,-0.0004161426204769697,5.628842558891178e-09,-1.0284072233228654e-09,-2.4137799708563296e-09,-1.8274852739793334e-08,5.44997729820303e-10,2.420647504308316e-09
